Streaming output truncated to the last 5000 lines.
[2022/11/04 02:11:33] ppocr INFO: epoch: [14/500], global_step: 33740, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980215, CTCLoss: 0.342610, SARLoss: 0.676604, loss: 1.004207, avg_reader_cost: 0.31429 s, avg_batch_cost: 0.74119 s, avg_samples: 128.0, ips: 172.69458 samples/s, eta: 13 days, 11:59:21
[2022/11/04 02:22:43] ppocr INFO: epoch: [14/500], global_step: 34420, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.970759, CTCLoss: 0.486060, SARLoss: 0.713632, loss: 1.189305, avg_reader_cost: 0.59206 s, avg_batch_cost: 1.01315 s, avg_samples: 128.0, ips: 126.33861 samples/s, eta: 13 days, 11:47:39
[2022/11/04 02:22:51] ppocr INFO: epoch: [14/500], global_step: 34430, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.972617, CTCLoss: 0.465463, SARLoss: 0.716686, loss: 1.160236, avg_reader_cost: 0.34416 s, avg_batch_cost: 0.75540 s, avg_samples: 128.0, ips: 169.44739 samples/s, eta: 13 days, 11:46:21
[2022/11/04 02:23:02] ppocr INFO: epoch: [14/500], global_step: 34440, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977076, CTCLoss: 0.434124, SARLoss: 0.704405, loss: 1.142389, avg_reader_cost: 0.68205 s, avg_batch_cost: 1.09807 s, avg_samples: 128.0, ips: 116.56801 samples/s, eta: 13 days, 11:47:05
[2022/11/04 02:23:10] ppocr INFO: epoch: [14/500], global_step: 34450, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.976812, CTCLoss: 0.440024, SARLoss: 0.686316, loss: 1.153328, avg_reader_cost: 0.41867 s, avg_batch_cost: 0.82954 s, avg_samples: 128.0, ips: 154.30255 samples/s, eta: 13 days, 11:46:14
[2022/11/04 02:23:21] ppocr INFO: epoch: [14/500], global_step: 34460, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.975253, CTCLoss: 0.458499, SARLoss: 0.694772, loss: 1.198574, avg_reader_cost: 0.69961 s, avg_batch_cost: 1.11487 s, avg_samples: 128.0, ips: 114.81131 samples/s, eta: 13 days, 11:47:04
[2022/11/04 02:23:29] ppocr INFO: epoch: [14/500], global_step: 34470, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.975812, CTCLoss: 0.434322, SARLoss: 0.704618, loss: 1.144425, avg_reader_cost: 0.36394 s, avg_batch_cost: 0.78512 s, avg_samples: 128.0, ips: 163.03296 samples/s, eta: 13 days, 11:45:57
[2022/11/04 02:23:40] ppocr INFO: epoch: [14/500], global_step: 34480, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978137, CTCLoss: 0.417909, SARLoss: 0.707051, loss: 1.106519, avg_reader_cost: 0.64455 s, avg_batch_cost: 1.06913 s, avg_samples: 128.0, ips: 119.72303 samples/s, eta: 13 days, 11:46:31
[2022/11/04 02:23:48] ppocr INFO: epoch: [14/500], global_step: 34490, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979036, CTCLoss: 0.372834, SARLoss: 0.703783, loss: 1.101396, avg_reader_cost: 0.41051 s, avg_batch_cost: 0.84425 s, avg_samples: 128.0, ips: 151.61321 samples/s, eta: 13 days, 11:45:45
[2022/11/04 02:23:58] ppocr INFO: epoch: [14/500], global_step: 34500, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.976099, CTCLoss: 0.414739, SARLoss: 0.735250, loss: 1.130630, avg_reader_cost: 0.60286 s, avg_batch_cost: 1.02894 s, avg_samples: 128.0, ips: 124.40017 samples/s, eta: 13 days, 11:46:04
[2022/11/04 02:24:06] ppocr INFO: epoch: [14/500], global_step: 34510, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.976494, CTCLoss: 0.437901, SARLoss: 0.736736, loss: 1.187897, avg_reader_cost: 0.37554 s, avg_batch_cost: 0.80339 s, avg_samples: 128.0, ips: 159.32574 samples/s, eta: 13 days, 11:45:04
[2022/11/04 02:24:18] ppocr INFO: epoch: [14/500], global_step: 34520, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977992, CTCLoss: 0.442190, SARLoss: 0.734051, loss: 1.189487, avg_reader_cost: 0.68737 s, avg_batch_cost: 1.11592 s, avg_samples: 128.0, ips: 114.70348 samples/s, eta: 13 days, 11:45:54
[2022/11/04 02:24:26] ppocr INFO: epoch: [14/500], global_step: 34530, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977362, CTCLoss: 0.434681, SARLoss: 0.693806, loss: 1.155046, avg_reader_cost: 0.46783 s, avg_batch_cost: 0.88118 s, avg_samples: 128.0, ips: 145.26014 samples/s, eta: 13 days, 11:45:21
[2022/11/04 02:24:37] ppocr INFO: epoch: [14/500], global_step: 34540, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.976108, CTCLoss: 0.416745, SARLoss: 0.726474, loss: 1.145924, avg_reader_cost: 0.64666 s, avg_batch_cost: 1.05557 s, avg_samples: 128.0, ips: 121.26093 samples/s, eta: 13 days, 11:45:50
[2022/11/04 02:24:45] ppocr INFO: epoch: [14/500], global_step: 34550, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.974416, CTCLoss: 0.454707, SARLoss: 0.733795, loss: 1.208932, avg_reader_cost: 0.35647 s, avg_batch_cost: 0.77089 s, avg_samples: 128.0, ips: 166.04159 samples/s, eta: 13 days, 11:44:38
[2022/11/04 02:24:56] ppocr INFO: epoch: [14/500], global_step: 34560, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.968672, CTCLoss: 0.493925, SARLoss: 0.709571, loss: 1.228033, avg_reader_cost: 0.68559 s, avg_batch_cost: 1.13806 s, avg_samples: 128.0, ips: 112.47182 samples/s, eta: 13 days, 11:45:37
[2022/11/04 02:25:05] ppocr INFO: epoch: [14/500], global_step: 34570, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.974656, CTCLoss: 0.439004, SARLoss: 0.686783, loss: 1.108164, avg_reader_cost: 0.48896 s, avg_batch_cost: 0.90584 s, avg_samples: 128.0, ips: 141.30565 samples/s, eta: 13 days, 11:45:12
[2022/11/04 02:25:15] ppocr INFO: epoch: [14/500], global_step: 34580, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977508, CTCLoss: 0.440608, SARLoss: 0.709172, loss: 1.141050, avg_reader_cost: 0.58541 s, avg_batch_cost: 0.99959 s, avg_samples: 128.0, ips: 128.05223 samples/s, eta: 13 days, 11:45:21
[2022/11/04 02:25:24] ppocr INFO: epoch: [14/500], global_step: 34590, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.980734, CTCLoss: 0.400098, SARLoss: 0.732865, loss: 1.128410, avg_reader_cost: 0.45010 s, avg_batch_cost: 0.86687 s, avg_samples: 128.0, ips: 147.65848 samples/s, eta: 13 days, 11:44:43
[2022/11/04 02:25:35] ppocr INFO: epoch: [14/500], global_step: 34600, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979678, CTCLoss: 0.400098, SARLoss: 0.708098, loss: 1.095993, avg_reader_cost: 0.67451 s, avg_batch_cost: 1.09094 s, avg_samples: 128.0, ips: 117.33023 samples/s, eta: 13 days, 11:45:25
[2022/11/04 02:25:44] ppocr INFO: epoch: [14/500], global_step: 34610, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.975296, CTCLoss: 0.369221, SARLoss: 0.670558, loss: 1.020040, avg_reader_cost: 0.47620 s, avg_batch_cost: 0.89114 s, avg_samples: 128.0, ips: 143.63574 samples/s, eta: 13 days, 11:44:56
[2022/11/04 02:25:53] ppocr INFO: epoch: [14/500], global_step: 34620, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.975296, CTCLoss: 0.388093, SARLoss: 0.671644, loss: 1.013101, avg_reader_cost: 0.54332 s, avg_batch_cost: 0.96279 s, avg_samples: 128.0, ips: 132.94725 samples/s, eta: 13 days, 11:44:52
[2022/11/04 02:26:02] ppocr INFO: epoch: [14/500], global_step: 34630, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.979508, CTCLoss: 0.415765, SARLoss: 0.679938, loss: 1.068367, avg_reader_cost: 0.51947 s, avg_batch_cost: 0.92565 s, avg_samples: 128.0, ips: 138.28114 samples/s, eta: 13 days, 11:44:35
[2022/11/04 02:26:13] ppocr INFO: epoch: [14/500], global_step: 34640, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.978184, CTCLoss: 0.431336, SARLoss: 0.661741, loss: 1.064060, avg_reader_cost: 0.69093 s, avg_batch_cost: 1.10148 s, avg_samples: 128.0, ips: 116.20754 samples/s, eta: 13 days, 11:45:20
[2022/11/04 02:26:22] ppocr INFO: epoch: [14/500], global_step: 34650, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.977927, CTCLoss: 0.426345, SARLoss: 0.650693, loss: 1.058729, avg_reader_cost: 0.39972 s, avg_batch_cost: 0.83204 s, avg_samples: 128.0, ips: 153.83954 samples/s, eta: 13 days, 11:44:29
[2022/11/04 02:26:33] ppocr INFO: epoch: [14/500], global_step: 34660, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.978717, CTCLoss: 0.390388, SARLoss: 0.687192, loss: 1.066784, avg_reader_cost: 0.69957 s, avg_batch_cost: 1.12637 s, avg_samples: 128.0, ips: 113.63902 samples/s, eta: 13 days, 11:45:24
[2022/11/04 02:26:42] ppocr INFO: epoch: [14/500], global_step: 34670, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978616, CTCLoss: 0.388594, SARLoss: 0.687192, loss: 1.060649, avg_reader_cost: 0.45295 s, avg_batch_cost: 0.86799 s, avg_samples: 128.0, ips: 147.46631 samples/s, eta: 13 days, 11:44:46
[2022/11/04 02:26:53] ppocr INFO: epoch: [14/500], global_step: 34680, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978113, CTCLoss: 0.335258, SARLoss: 0.686266, loss: 1.018990, avg_reader_cost: 0.64166 s, avg_batch_cost: 1.08051 s, avg_samples: 128.0, ips: 118.46265 samples/s, eta: 13 days, 11:45:24
[2022/11/04 02:27:00] ppocr INFO: epoch: [14/500], global_step: 34690, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.978368, CTCLoss: 0.388838, SARLoss: 0.694703, loss: 1.070601, avg_reader_cost: 0.34470 s, avg_batch_cost: 0.77333 s, avg_samples: 128.0, ips: 165.51797 samples/s, eta: 13 days, 11:44:12
[2022/11/04 02:27:11] ppocr INFO: epoch: [14/500], global_step: 34700, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.982028, CTCLoss: 0.375560, SARLoss: 0.687529, loss: 1.103561, avg_reader_cost: 0.67264 s, avg_batch_cost: 1.10720 s, avg_samples: 128.0, ips: 115.60743 samples/s, eta: 13 days, 11:45:00
[2022/11/04 02:27:19] ppocr INFO: epoch: [14/500], global_step: 34710, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980594, CTCLoss: 0.392918, SARLoss: 0.663780, loss: 1.116766, avg_reader_cost: 0.38339 s, avg_batch_cost: 0.80554 s, avg_samples: 128.0, ips: 158.90039 samples/s, eta: 13 days, 11:44:00
[2022/11/04 02:27:31] ppocr INFO: epoch: [14/500], global_step: 34720, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.979959, CTCLoss: 0.417943, SARLoss: 0.689465, loss: 1.102320, avg_reader_cost: 0.68784 s, avg_batch_cost: 1.12065 s, avg_samples: 128.0, ips: 114.21923 samples/s, eta: 13 days, 11:44:52
[2022/11/04 02:27:39] ppocr INFO: epoch: [14/500], global_step: 34730, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979639, CTCLoss: 0.414924, SARLoss: 0.689979, loss: 1.085048, avg_reader_cost: 0.45837 s, avg_batch_cost: 0.86764 s, avg_samples: 128.0, ips: 147.52684 samples/s, eta: 13 days, 11:44:14
[2022/11/04 02:27:49] ppocr INFO: epoch: [14/500], global_step: 34740, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.979567, CTCLoss: 0.414924, SARLoss: 0.688780, loss: 1.074603, avg_reader_cost: 0.55571 s, avg_batch_cost: 0.97082 s, avg_samples: 128.0, ips: 131.84760 samples/s, eta: 13 days, 11:44:13
[2022/11/04 02:27:58] ppocr INFO: epoch: [14/500], global_step: 34750, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.980804, CTCLoss: 0.404834, SARLoss: 0.666291, loss: 1.071233, avg_reader_cost: 0.44891 s, avg_batch_cost: 0.86158 s, avg_samples: 128.0, ips: 148.56342 samples/s, eta: 13 days, 11:43:33
[2022/11/04 02:28:09] ppocr INFO: epoch: [14/500], global_step: 34760, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.980484, CTCLoss: 0.389499, SARLoss: 0.690213, loss: 1.127437, avg_reader_cost: 0.67624 s, avg_batch_cost: 1.09356 s, avg_samples: 128.0, ips: 117.04858 samples/s, eta: 13 days, 11:44:16
[2022/11/04 02:28:18] ppocr INFO: epoch: [14/500], global_step: 34770, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.979960, CTCLoss: 0.371808, SARLoss: 0.686481, loss: 1.089217, avg_reader_cost: 0.48106 s, avg_batch_cost: 0.89008 s, avg_samples: 128.0, ips: 143.80656 samples/s, eta: 13 days, 11:43:46
[2022/11/04 02:28:28] ppocr INFO: epoch: [14/500], global_step: 34780, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980515, CTCLoss: 0.332502, SARLoss: 0.658642, loss: 1.019206, avg_reader_cost: 0.65128 s, avg_batch_cost: 1.07509 s, avg_samples: 128.0, ips: 119.05980 samples/s, eta: 13 days, 11:44:22
[2022/11/04 02:28:36] ppocr INFO: epoch: [14/500], global_step: 34790, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981244, CTCLoss: 0.358419, SARLoss: 0.708123, loss: 1.068618, avg_reader_cost: 0.33695 s, avg_batch_cost: 0.75663 s, avg_samples: 128.0, ips: 169.17033 samples/s, eta: 13 days, 11:43:05
[2022/11/04 02:28:46] ppocr INFO: epoch: [14/500], global_step: 34800, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.979277, CTCLoss: 0.367320, SARLoss: 0.673563, loss: 1.026910, avg_reader_cost: 0.54976 s, avg_batch_cost: 0.97231 s, avg_samples: 128.0, ips: 131.64516 samples/s, eta: 13 days, 11:43:04
[2022/11/04 02:28:53] ppocr INFO: epoch: [14/500], global_step: 34810, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.976288, CTCLoss: 0.367320, SARLoss: 0.647936, loss: 1.056200, avg_reader_cost: 0.35873 s, avg_batch_cost: 0.77621 s, avg_samples: 128.0, ips: 164.90293 samples/s, eta: 13 days, 11:41:54
[2022/11/04 02:29:03] ppocr INFO: epoch: [14/500], global_step: 34820, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977364, CTCLoss: 0.368921, SARLoss: 0.691088, loss: 1.056038, avg_reader_cost: 0.58198 s, avg_batch_cost: 1.00648 s, avg_samples: 128.0, ips: 127.17591 samples/s, eta: 13 days, 11:42:05
[2022/11/04 02:29:12] ppocr INFO: epoch: [14/500], global_step: 34830, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978990, CTCLoss: 0.340813, SARLoss: 0.699402, loss: 1.031187, avg_reader_cost: 0.42138 s, avg_batch_cost: 0.84408 s, avg_samples: 128.0, ips: 151.64370 samples/s, eta: 13 days, 11:41:20
[2022/11/04 02:29:22] ppocr INFO: epoch: [14/500], global_step: 34840, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980810, CTCLoss: 0.287128, SARLoss: 0.696527, loss: 1.017595, avg_reader_cost: 0.57893 s, avg_batch_cost: 0.99128 s, avg_samples: 128.0, ips: 129.12550 samples/s, eta: 13 days, 11:41:26
[2022/11/04 02:29:30] ppocr INFO: epoch: [14/500], global_step: 34850, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981383, CTCLoss: 0.361186, SARLoss: 0.676268, loss: 1.041698, avg_reader_cost: 0.38140 s, avg_batch_cost: 0.79379 s, avg_samples: 128.0, ips: 161.25118 samples/s, eta: 13 days, 11:40:22
[2022/11/04 02:29:40] ppocr INFO: epoch: [14/500], global_step: 34860, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.979531, CTCLoss: 0.397953, SARLoss: 0.704547, loss: 1.093984, avg_reader_cost: 0.59836 s, avg_batch_cost: 1.02929 s, avg_samples: 128.0, ips: 124.35774 samples/s, eta: 13 days, 11:40:41
[2022/11/04 02:29:49] ppocr INFO: epoch: [14/500], global_step: 34870, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977006, CTCLoss: 0.437161, SARLoss: 0.707208, loss: 1.114183, avg_reader_cost: 0.45228 s, avg_batch_cost: 0.86931 s, avg_samples: 128.0, ips: 147.24257 samples/s, eta: 13 days, 11:40:05
[2022/11/04 02:29:59] ppocr INFO: epoch: [14/500], global_step: 34880, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.977872, CTCLoss: 0.363311, SARLoss: 0.708647, loss: 1.079549, avg_reader_cost: 0.62678 s, avg_batch_cost: 1.04386 s, avg_samples: 128.0, ips: 122.62124 samples/s, eta: 13 days, 11:40:29
[2022/11/04 02:30:08] ppocr INFO: epoch: [14/500], global_step: 34890, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.977951, CTCLoss: 0.345931, SARLoss: 0.680882, loss: 1.050120, avg_reader_cost: 0.44673 s, avg_batch_cost: 0.86241 s, avg_samples: 128.0, ips: 148.42105 samples/s, eta: 13 days, 11:39:50
[2022/11/04 02:30:18] ppocr INFO: epoch: [14/500], global_step: 34900, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.976711, CTCLoss: 0.383124, SARLoss: 0.685610, loss: 1.073010, avg_reader_cost: 0.62463 s, avg_batch_cost: 1.05321 s, avg_samples: 128.0, ips: 121.53307 samples/s, eta: 13 days, 11:40:18
[2022/11/04 02:30:27] ppocr INFO: epoch: [14/500], global_step: 34910, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981216, CTCLoss: 0.354850, SARLoss: 0.710602, loss: 1.054896, avg_reader_cost: 0.43573 s, avg_batch_cost: 0.84985 s, avg_samples: 128.0, ips: 150.61543 samples/s, eta: 13 days, 11:39:34
[2022/11/04 02:30:37] ppocr INFO: epoch: [14/500], global_step: 34920, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.982323, CTCLoss: 0.331603, SARLoss: 0.704810, loss: 1.012102, avg_reader_cost: 0.64509 s, avg_batch_cost: 1.06314 s, avg_samples: 128.0, ips: 120.39844 samples/s, eta: 13 days, 11:40:05
[2022/11/04 02:30:46] ppocr INFO: epoch: [14/500], global_step: 34930, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.984401, CTCLoss: 0.302131, SARLoss: 0.684516, loss: 0.977984, avg_reader_cost: 0.47704 s, avg_batch_cost: 0.88858 s, avg_samples: 128.0, ips: 144.04987 samples/s, eta: 13 days, 11:39:35
[2022/11/04 02:30:57] ppocr INFO: epoch: [14/500], global_step: 34940, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.983499, CTCLoss: 0.305058, SARLoss: 0.663803, loss: 0.957949, avg_reader_cost: 0.63120 s, avg_batch_cost: 1.04878 s, avg_samples: 128.0, ips: 122.04677 samples/s, eta: 13 days, 11:40:01
[2022/11/04 02:31:05] ppocr INFO: epoch: [14/500], global_step: 34950, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981610, CTCLoss: 0.327147, SARLoss: 0.617559, loss: 0.950092, avg_reader_cost: 0.44473 s, avg_batch_cost: 0.86548 s, avg_samples: 128.0, ips: 147.89468 samples/s, eta: 13 days, 11:39:23
[2022/11/04 02:31:17] ppocr INFO: epoch: [14/500], global_step: 34960, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.982780, CTCLoss: 0.347125, SARLoss: 0.620478, loss: 0.966561, avg_reader_cost: 0.69552 s, avg_batch_cost: 1.12730 s, avg_samples: 128.0, ips: 113.54543 samples/s, eta: 13 days, 11:40:17
[2022/11/04 02:31:25] ppocr INFO: epoch: [14/500], global_step: 34970, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.983504, CTCLoss: 0.300239, SARLoss: 0.656692, loss: 0.968888, avg_reader_cost: 0.41214 s, avg_batch_cost: 0.82570 s, avg_samples: 128.0, ips: 155.01920 samples/s, eta: 13 days, 11:39:25
[2022/11/04 02:31:35] ppocr INFO: epoch: [14/500], global_step: 34980, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.981895, CTCLoss: 0.337672, SARLoss: 0.717276, loss: 1.025110, avg_reader_cost: 0.54939 s, avg_batch_cost: 0.96604 s, avg_samples: 128.0, ips: 132.49903 samples/s, eta: 13 days, 11:39:22
[2022/11/04 02:31:42] ppocr INFO: epoch: [14/500], global_step: 34990, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.979043, CTCLoss: 0.391205, SARLoss: 0.720533, loss: 1.095375, avg_reader_cost: 0.36050 s, avg_batch_cost: 0.78003 s, avg_samples: 128.0, ips: 164.09542 samples/s, eta: 13 days, 11:38:14
[2022/11/04 02:31:54] ppocr INFO: epoch: [14/500], global_step: 35000, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.979858, CTCLoss: 0.329406, SARLoss: 0.679716, loss: 0.997425, avg_reader_cost: 0.70522 s, avg_batch_cost: 1.12578 s, avg_samples: 128.0, ips: 113.69907 samples/s, eta: 13 days, 11:39:07
[2022/11/04 02:32:01] ppocr INFO: epoch: [14/500], global_step: 35010, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.979737, CTCLoss: 0.329406, SARLoss: 0.671944, loss: 1.009941, avg_reader_cost: 0.32666 s, avg_batch_cost: 0.73420 s, avg_samples: 128.0, ips: 174.33904 samples/s, eta: 13 days, 11:37:43
[2022/11/04 02:32:11] ppocr INFO: epoch: [14/500], global_step: 35020, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979043, CTCLoss: 0.361831, SARLoss: 0.685937, loss: 1.070615, avg_reader_cost: 0.60776 s, avg_batch_cost: 1.02806 s, avg_samples: 128.0, ips: 124.50654 samples/s, eta: 13 days, 11:38:01
[2022/11/04 02:32:21] ppocr INFO: epoch: [14/500], global_step: 35030, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.981321, CTCLoss: 0.337897, SARLoss: 0.686425, loss: 1.067812, avg_reader_cost: 0.51714 s, avg_batch_cost: 0.94939 s, avg_samples: 128.0, ips: 134.82351 samples/s, eta: 13 days, 11:37:53
[2022/11/04 02:32:32] ppocr INFO: epoch: [14/500], global_step: 35040, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.980222, CTCLoss: 0.323137, SARLoss: 0.699390, loss: 1.026895, avg_reader_cost: 0.69610 s, avg_batch_cost: 1.10989 s, avg_samples: 128.0, ips: 115.32631 samples/s, eta: 13 days, 11:38:40
[2022/11/04 02:32:40] ppocr INFO: epoch: [14/500], global_step: 35050, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.978291, CTCLoss: 0.347639, SARLoss: 0.703373, loss: 1.046624, avg_reader_cost: 0.42342 s, avg_batch_cost: 0.83901 s, avg_samples: 128.0, ips: 152.56037 samples/s, eta: 13 days, 11:37:53
[2022/11/04 02:32:51] ppocr INFO: epoch: [14/500], global_step: 35060, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977200, CTCLoss: 0.396671, SARLoss: 0.679531, loss: 1.117417, avg_reader_cost: 0.60119 s, avg_batch_cost: 1.01935 s, avg_samples: 128.0, ips: 125.56964 samples/s, eta: 13 days, 11:38:09
[2022/11/04 02:32:59] ppocr INFO: epoch: [14/500], global_step: 35070, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.977347, CTCLoss: 0.385219, SARLoss: 0.669765, loss: 1.050815, avg_reader_cost: 0.40464 s, avg_batch_cost: 0.82091 s, avg_samples: 128.0, ips: 155.92539 samples/s, eta: 13 days, 11:37:15
[2022/11/04 02:33:09] ppocr INFO: epoch: [14/500], global_step: 35080, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.980029, CTCLoss: 0.406364, SARLoss: 0.681550, loss: 1.085198, avg_reader_cost: 0.63155 s, avg_batch_cost: 1.04919 s, avg_samples: 128.0, ips: 121.99878 samples/s, eta: 13 days, 11:37:41
[2022/11/04 02:33:17] ppocr INFO: epoch: [14/500], global_step: 35090, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.973205, CTCLoss: 0.508904, SARLoss: 0.702874, loss: 1.188699, avg_reader_cost: 0.37159 s, avg_batch_cost: 0.78078 s, avg_samples: 128.0, ips: 163.93838 samples/s, eta: 13 days, 11:36:33
[2022/11/04 02:33:28] ppocr INFO: epoch: [14/500], global_step: 35100, lr: 0.000999, acc: 0.886719, norm_edit_dis: 0.973045, CTCLoss: 0.479113, SARLoss: 0.716282, loss: 1.202613, avg_reader_cost: 0.69221 s, avg_batch_cost: 1.11056 s, avg_samples: 128.0, ips: 115.25674 samples/s, eta: 13 days, 11:37:21
[2022/11/04 02:33:37] ppocr INFO: epoch: [14/500], global_step: 35110, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.972878, CTCLoss: 0.453846, SARLoss: 0.709159, loss: 1.169652, avg_reader_cost: 0.43949 s, avg_batch_cost: 0.85467 s, avg_samples: 128.0, ips: 149.76529 samples/s, eta: 13 days, 11:36:39
[2022/11/04 02:33:46] ppocr INFO: epoch: [14/500], global_step: 35120, lr: 0.000999, acc: 0.886719, norm_edit_dis: 0.973036, CTCLoss: 0.488221, SARLoss: 0.711163, loss: 1.201949, avg_reader_cost: 0.55341 s, avg_batch_cost: 0.97377 s, avg_samples: 128.0, ips: 131.44767 samples/s, eta: 13 days, 11:36:39
[2022/11/04 02:33:55] ppocr INFO: epoch: [14/500], global_step: 35130, lr: 0.000999, acc: 0.878906, norm_edit_dis: 0.972935, CTCLoss: 0.493758, SARLoss: 0.723345, loss: 1.201949, avg_reader_cost: 0.48045 s, avg_batch_cost: 0.89181 s, avg_samples: 128.0, ips: 143.52806 samples/s, eta: 13 days, 11:36:10
[2022/11/04 02:34:06] ppocr INFO: epoch: [14/500], global_step: 35140, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.972813, CTCLoss: 0.470661, SARLoss: 0.695195, loss: 1.165165, avg_reader_cost: 0.58467 s, avg_batch_cost: 1.01732 s, avg_samples: 128.0, ips: 125.82129 samples/s, eta: 13 days, 11:36:25
[2022/11/04 02:34:14] ppocr INFO: epoch: [14/500], global_step: 35150, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.974192, CTCLoss: 0.438722, SARLoss: 0.694205, loss: 1.136155, avg_reader_cost: 0.43965 s, avg_batch_cost: 0.88415 s, avg_samples: 128.0, ips: 144.77212 samples/s, eta: 13 days, 11:35:54
[2022/11/04 02:34:26] ppocr INFO: epoch: [14/500], global_step: 35160, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.975439, CTCLoss: 0.479543, SARLoss: 0.708107, loss: 1.136155, avg_reader_cost: 0.67839 s, avg_batch_cost: 1.10900 s, avg_samples: 128.0, ips: 115.41974 samples/s, eta: 13 days, 11:36:41
[2022/11/04 02:34:34] ppocr INFO: epoch: [14/500], global_step: 35170, lr: 0.000999, acc: 0.886719, norm_edit_dis: 0.972410, CTCLoss: 0.503927, SARLoss: 0.721081, loss: 1.219502, avg_reader_cost: 0.44418 s, avg_batch_cost: 0.86805 s, avg_samples: 128.0, ips: 147.45757 samples/s, eta: 13 days, 11:36:04
